kind,fanout,hops,edges,kernel,write_bulk_ms,write_edges_per_s,write_us_per_edge,write_sample_count,write_p50_us,write_p95_us,write_p99_us,build_ms,supernode_degree_cold_us,supernode_exists_cold_us,supernode_page_cold_us,cold_us,warm_us,hot_p50_us,hot_p95_us,hot_p99_us,hot_mean_us,hot_qps,hot_result_vertices_per_s,hot_edge_visits_per_s,result_vertices,edge_visits,delta_records,cold_cache_hydrations,warm_cache_hits,warm_cache_misses
traversal,50000,1,50000,SuiteSparseGraphBlas,1550,32238.79,31.02,1,96033,96033,96033,327,994,29756,12,11222,9751,450,450,450,450.00,2219.92,110996168.41,110996168.41,50000,50000,0,2,2,2
