kind,fanout,hops,edges,kernel,write_bulk_ms,write_edges_per_s,write_us_per_edge,write_sample_count,write_p50_us,write_p95_us,write_p99_us,build_ms,supernode_degree_cold_us,supernode_exists_cold_us,supernode_page_cold_us,cold_us,warm_us,hot_p50_us,hot_p95_us,hot_p99_us,hot_mean_us,hot_qps,hot_result_vertices_per_s,hot_edge_visits_per_s,result_vertices,edge_visits,delta_records,cold_cache_hydrations,warm_cache_hits,warm_cache_misses
traversal,50000,5,600000,SuiteSparseGraphBlas,50387,11907.74,83.98,8,101585,102053,102053,6783,1461,48373,24,303688,426285,48856,48856,48856,48856.00,20.47,5116983.56,5116983.56,250000,250000,0,2,2,2
